Hour,VMT (Veh-Miles),VHT (Veh-Hours),Q (VMT/VHT),# Lane Points,% Observed
3/21/2023 0:00,"4,454,460.70","67,586.60",65.90745355,430896,53.8
3/21/2023 1:00,"3,443,626.80","52,753.00",65.27831213,430809,53.8
3/21/2023 2:00,"3,299,698.10","50,668.50",65.12326396,430863,53.8
3/21/2023 3:00,"4,219,759.60","64,556.20",65.36567518,430872,53.7
3/21/2023 4:00,"7,392,038.80","113,411.00",65.17920484,430824,53.5
3/21/2023 5:00,"13,175,802.70","204,202.60",64.52318776,430815,53.4
3/21/2023 6:00,"17,915,168.40","312,963.90",57.24356196,430851,53.3
3/21/2023 7:00,"21,693,465.90","422,284.10",51.37173268,430821,53.4
3/21/2023 8:00,"21,166,947.10","441,504.90",47.94272295,430830,53.5
3/21/2023 9:00,"19,345,703.60","376,289.20",51.41179603,430836,53.3
3/21/2023 10:00,"18,645,886.30","335,112.70",55.64064358,430814,53.3
3/21/2023 11:00,"18,834,646.80","325,045.30",57.94468279,430820,53.5
3/21/2023 12:00,"19,719,096.60","332,709.50",59.26821026,430846,53.3
3/21/2023 13:00,"20,650,402.50","345,593.70",59.7534113,430820,53.3
3/21/2023 14:00,"22,307,415.90","384,792.50",57.97258496,430830,53.6
3/21/2023 15:00,"23,248,009.20","426,230.30",54.54330488,430809,53.5
3/21/2023 16:00,"22,949,959.10","446,242.10",51.42939023,430804,53.2
3/21/2023 17:00,"22,228,979.20","447,430.10",49.68145684,430815,53
3/21/2023 18:00,"18,912,205.00","348,436.90",54.27727373,430788,52.9
3/21/2023 19:00,"15,068,555.70","254,574.80",59.19107351,430788,53.1
3/21/2023 20:00,"12,838,226.10","208,448.90",61.58932045,430794,53.2
3/21/2023 21:00,"10,965,159.20","170,948.60",64.14301843,430794,53.2
3/21/2023 22:00,"8,832,763.90","135,066.30",65.39576415,430830,53.2
3/21/2023 23:00,"6,292,874.90","95,858.40",65.64761043,430856,53.2
3/22/2023 0:00,"4,436,192.80","67,393.30",65.82542775,430798,53
3/22/2023 1:00,"3,419,929.30","52,446.80",65.2075875,430835,52.6
3/22/2023 2:00,"3,314,310.50","50,938.20",65.06532426,430788,52.1
3/22/2023 3:00,"4,217,941.80","64,563.90",65.32972451,430819,52.1
3/22/2023 4:00,"7,467,484.10","113,245.40",65.94072784,430830,52.1
3/22/2023 5:00,"13,707,464.40","207,850.20",65.94876695,430794,52
3/22/2023 6:00,"18,731,755.20","323,027.20",57.98816694,430836,52
3/22/2023 7:00,"22,848,701.10","429,495.40",53.19894253,430893,52.4
3/22/2023 8:00,"22,412,583.30","435,985.00",51.40677615,430809,52.7
3/22/2023 9:00,"20,645,233.00","376,176.10",54.88183061,430798,52.8
3/22/2023 10:00,"20,170,423.30","348,924.80",57.80736508,430814,52.8
3/22/2023 11:00,"20,413,648.60","344,154.00",59.31544774,430835,52.8
3/22/2023 12:00,"21,302,914.70","355,264.60",59.96351649,430800,52.8
3/22/2023 13:00,"22,322,002.40","379,144.70",58.87462597,431112,51.9
3/22/2023 14:00,"23,817,867.10","420,894.80",56.58864662,431112,52.8
3/22/2023 15:00,"24,677,373.90","457,057.60",53.99182488,431112,52.8
3/22/2023 16:00,"24,835,088.30","481,400.10",51.58928779,431112,52.8
3/22/2023 17:00,"24,429,203.20","484,802.30",50.39003157,431112,52.8
3/22/2023 18:00,"21,105,359.70","381,036.30",55.38936763,431112,52.8
3/22/2023 19:00,"17,234,869.70","282,281.00",61.05572001,431058,52.9
3/22/2023 20:00,"14,580,054.80","230,169.60",63.34483268,431040,52.9
3/22/2023 21:00,"12,382,229.60","190,087.20",65.13973376,431040,53
3/22/2023 22:00,"9,724,516.20","146,755.50",66.26338502,431040,53
3/22/2023 23:00,"6,904,485.90","104,018.60",66.37741615,430794,53
3/23/2023 0:00,"4,771,209.00","72,057.50",66.2139125,430982,53.1
3/23/2023 1:00,"3,619,768.10","55,182.30",65.59654273,431052,53.2
3/23/2023 2:00,"3,452,920.90","52,814.80",65.37790354,431046,53.1
3/23/2023 3:00,"4,410,154.20","66,945.10",65.87717697,431046,53
3/23/2023 4:00,"7,954,196.40","119,568.20",66.52434677,431040,52.9
3/23/2023 5:00,"14,368,768.10","216,871.20",66.25484666,431046,52.8
3/23/2023 6:00,"19,673,700.60","336,613.20",58.44601638,431058,52.2
3/23/2023 7:00,"23,649,553.10","441,421.60",53.5758855,431112,52.7
3/23/2023 8:00,"23,202,315.70","450,657.90",51.48542986,431112,52.8
3/23/2023 9:00,"21,688,246.10","397,444.60",54.56923078,431112,52.9
3/23/2023 10:00,"21,125,961.20","369,651.50",57.15102252,431112,52.9
3/23/2023 11:00,"21,500,444.40","372,563.10",57.70953806,431112,53
3/23/2023 12:00,"22,467,810.30","386,383.00",58.14906531,431112,53
3/23/2023 13:00,"23,532,287.90","407,708.80",57.7183713,431112,53.1
3/23/2023 14:00,"25,123,487.60","454,305.30",55.30089039,431112,53
3/23/2023 15:00,"25,567,296.70","502,511.00",50.87907867,431112,53
3/23/2023 16:00,"25,503,783.70","527,484.00",48.34987165,431112,52.9
3/23/2023 17:00,"25,042,252.70","528,220.60",47.4087014,431112,53
3/23/2023 18:00,"22,294,828.90","424,666.20",52.49965479,431112,52.9
3/23/2023 19:00,"18,966,640.90","320,305.90",59.21414779,431064,52.9
3/23/2023 20:00,"16,264,174.10","259,146.10",62.76063618,431046,52.9
3/23/2023 21:00,"13,942,232.80","213,441.20",65.32118822,431040,52.8
3/23/2023 22:00,"10,964,067.60","165,314.40",66.32252,431040,52.9
3/23/2023 23:00,"7,749,582.60","117,285.30",66.07462828,431040,52.9
3/24/2023 0:00,"5,313,932.70","80,231.20",66.23274611,430998,53.5
3/24/2023 1:00,"3,998,909.20","60,711.10",65.86784295,431046,53.5
3/24/2023 2:00,"3,707,431.80","56,336.00",65.80928358,431046,53.4
3/24/2023 3:00,"4,473,567.20","67,559.30",66.21689686,430788,53.3
3/24/2023 4:00,"7,697,897.50","115,025.20",66.92357414,431040,53.3
3/24/2023 5:00,"13,709,230.40","205,375.00",66.75218698,431040,53.3
3/24/2023 6:00,"19,018,729.60","310,435.90",61.26459472,431070,53.2
3/24/2023 7:00,"23,255,462.10","398,000.10",58.43079462,431112,53.3
3/24/2023 8:00,"23,148,459.80","406,906.80",56.88884973,431112,53.5
3/24/2023 9:00,"22,009,363.90","377,331.60",58.32897086,431112,53.6
3/24/2023 10:00,"22,393,302.50","382,959.60",58.47432079,431112,53.6
3/24/2023 11:00,"23,276,566.90","402,182.60",57.87561894,431112,53.6
3/24/2023 12:00,"24,260,218.90","427,690.10",56.7238262,431112,53.6
3/24/2023 13:00,"25,088,219.00","456,676.20",54.93655899,431112,53.6
3/24/2023 14:00,"25,956,956.10","505,903.60",51.30810712,431112,53.6
3/24/2023 15:00,"26,137,891.10","545,904.60",47.87996126,431112,53.2
3/24/2023 16:00,"25,874,733.50","553,980.30",46.70695601,431112,53.2
3/24/2023 17:00,"25,503,600.30","527,643.80",48.33488103,431112,53.6
3/24/2023 18:00,"23,457,170.70","436,360.20",53.75643952,431112,53.5
3/24/2023 19:00,"20,735,228.70","349,113.20",59.39399799,430830,53.5
3/24/2023 20:00,"18,105,452.10","289,261.20",62.5920521,431040,53.4
3/24/2023 21:00,"15,927,631.50","244,108.60",65.24813751,431046,53.5
3/24/2023 22:00,"13,393,357.50","202,112.50",66.26684396,431040,53.5
3/24/2023 23:00,"9,845,778.90","148,499.10",66.30194324,431040,53.4
3/25/2023 0:00,"6,818,154.20","102,588.20",66.46138835,430976,54
3/25/2023 1:00,"5,014,410.00","75,708.30",66.23329278,431052,54
3/25/2023 2:00,"4,356,509.00","65,919.90",66.08791882,431052,54
3/25/2023 3:00,"4,070,923.30","61,635.00",66.04888943,431046,53.9
3/25/2023 4:00,"4,882,573.90","73,508.70",66.42171471,431030,53.9
3/25/2023 5:00,"7,098,476.50","106,210.80",66.83384835,431040,53.8
3/25/2023 6:00,"10,844,969.60","164,599.50",65.88701424,431076,53.7
3/25/2023 7:00,"14,911,432.40","228,782.10",65.17744352,431112,53.8
3/25/2023 8:00,"18,640,332.30","288,129.50",64.69428608,431112,54
3/25/2023 9:00,"21,660,171.00","343,772.80",63.00722745,431112,54.1
3/25/2023 10:00,"23,621,259.70","388,541.10",60.7947517,431112,54.1
3/25/2023 11:00,"24,721,978.70","424,021.70",58.30356961,431112,54.1
3/25/2023 12:00,"25,127,292.20","443,307.90",56.68135443,431112,54
3/25/2023 13:00,"25,229,714.90","451,913.00",55.82869911,431112,54
3/25/2023 14:00,"24,867,229.30","452,008.00",55.01502031,431112,54.1
3/25/2023 15:00,"25,091,755.30","460,760.10",54.45730935,431112,54.1
3/25/2023 16:00,"24,823,472.10","455,091.20",54.54614833,431112,54
3/25/2023 17:00,"24,080,523.50","432,132.80",55.72482232,431112,54.1
3/25/2023 18:00,"22,432,577.70","384,010.60",58.41655855,431112,54.1
3/25/2023 19:00,"19,718,287.00","317,355.70",62.1330797,431082,54
3/25/2023 20:00,"17,471,193.30","272,559.40",64.10049809,431040,53.9
3/25/2023 21:00,"16,018,033.20","241,471.30",66.33514293,431046,53.9
3/25/2023 22:00,"14,318,059.10","215,117.80",66.5591555,431040,53.9
3/25/2023 23:00,"10,864,490.20","162,695.10",66.77822626,430788,53.9
3/26/2023 0:00,"7,435,598.70","110,843.40",67.08201571,431003,55.9
3/26/2023 1:00,"5,154,835.00","77,269.30",66.71258831,431082,55.9
3/26/2023 2:00,"4,193,989.60","63,308.00",66.24738738,431040,55.9
3/26/2023 3:00,"3,529,092.20","53,513.30",65.94794565,431040,55.9
3/26/2023 4:00,"3,597,396.00","54,186.80",66.38878841,431040,55.8
3/26/2023 5:00,"4,783,726.20","71,689.80",66.72812869,431024,55.8
3/26/2023 6:00,"7,046,680.50","105,307.70",66.9151496,431070,55.7
3/26/2023 7:00,"9,606,790.10","143,402.90",66.99160268,431112,55.8
3/26/2023 8:00,"13,175,851.10","197,450.00",66.73006381,431096,56
3/26/2023 9:00,"17,669,346.30","268,235.60",65.87248784,431096,56
3/26/2023 10:00,"21,451,942.80","333,523.80",64.31907648,431112,56
3/26/2023 11:00,"23,456,788.10","377,445.40",62.14617558,431112,56
3/26/2023 12:00,"24,357,153.50","406,551.90",59.91154758,431112,55.9
3/26/2023 13:00,"24,759,118.50","422,660.40",58.5792246,431112,56
3/26/2023 14:00,"24,958,637.20","428,701.70",58.21912346,431112,55.9
3/26/2023 15:00,"24,616,721.40","424,050.00",58.0514595,431112,56
3/26/2023 16:00,"24,173,193.10","410,118.70",58.94194315,431096,56
3/26/2023 17:00,"23,250,833.30","386,756.50",60.11749848,431096,55.9
3/26/2023 18:00,"21,400,097.60","347,619.30",61.56187991,431096,55.9
3/26/2023 19:00,"19,350,161.50","309,678.90",62.48459776,431018,55.9
3/26/2023 20:00,"17,617,251.40","279,389.10",63.0563304,430880,55.5
3/26/2023 21:00,"14,942,595.50","225,347.50",66.3091248,430896,53.6
3/26/2023 22:00,"11,214,727.70","167,088.70",67.11840896,430912,53.8
3/26/2023 23:00,"7,462,781.50","111,275.50",67.06580963,430666,53.9
3/27/2023 0:00,"4,949,681.50","74,200.60",66.70675844,430902,53.9
3/27/2023 1:00,"3,639,563.40","54,847.90",66.35738834,431020,53.9
3/27/2023 2:00,"3,348,587.70","50,656.40",66.10394146,431052,53.9
3/27/2023 3:00,"4,343,252.10","65,398.50",66.41210578,431052,53.9
3/27/2023 4:00,"7,957,914.50","118,893.40",66.93318973,431051,53.7
3/27/2023 5:00,"14,263,938.00","213,645.90",66.76438911,431096,53.6
3/27/2023 6:00,"19,424,719.90","326,213.20",59.54608796,431130,53.6
3/27/2023 7:00,"23,212,524.60","415,543.40",55.86065042,431112,53.8
3/27/2023 8:00,"22,830,429.10","416,543.00",54.80929724,431112,53.9
3/27/2023 9:00,"21,106,958.80","365,467.50",57.75331267,431096,53.9
3/27/2023 10:00,"20,917,354.60","354,044.10",59.0812122,431096,53.9
3/27/2023 11:00,"21,367,834.20","358,986.70",59.52263468,431064,53
3/27/2023 12:00,"22,084,270.30","369,711.80",59.73374477,431096,53.5
3/27/2023 13:00,"22,861,944.60","385,421.90",59.31667246,431112,53.5
3/27/2023 14:00,"24,471,174.60","427,489.20",57.24395985,431059,53.5
3/27/2023 15:00,"25,319,808.80","475,716.40",53.22458675,431080,53.5
3/27/2023 16:00,"25,362,776.80","494,357.10",51.30456668,431112,53.5
3/27/2023 17:00,"24,787,216.10","478,263.30",51.8275521,431112,53.4
3/27/2023 18:00,"21,247,845.60","367,354.90",57.84010394,431080,53.4
3/27/2023 19:00,"17,228,569.80","269,629.60",63.89717524,431082,53.5
3/27/2023 20:00,"14,245,372.30","219,109.30",65.01491402,431024,53.5
3/27/2023 21:00,"11,999,781.90","180,593.00",66.44655053,431025,53.5
3/27/2023 22:00,"9,387,030.80","140,984.30",66.58210028,431024,53.5
3/27/2023 23:00,"6,524,676.70","98,652.40",66.13804327,430746,53.5
3/28/2023 0:00,"4,554,397.70","68,994.10",66.01140822,430960,53.8
3/28/2023 1:00,"3,515,030.10","53,893.50",65.22178185,431040,53.8
3/28/2023 2:00,"3,351,367.90","51,451.40",65.13657354,431040,53.8
3/28/2023 3:00,"4,319,913.50","65,509.20",65.94361555,431040,53.7
3/28/2023 4:00,"7,858,122.50","117,658.70",66.78743263,431112,50.8
3/28/2023 5:00,"14,261,097.30","214,047.10",66.62597765,431166,45.5
3/28/2023 6:00,"19,614,954.00","330,860.70",59.28462945,431184,45.3
3/28/2023 7:00,"23,436,941.10","429,548.10",54.56185489,431184,45.3
3/28/2023 8:00,"22,905,684.60","435,398.80",52.60851569,431184,45.4
3/28/2023 9:00,"20,752,994.40","375,205.80",55.31096374,431184,45.5
3/28/2023 10:00,"20,094,386.10","353,127.20",56.90410169,431184,45.5
3/28/2023 11:00,"20,241,065.60","348,631.30",58.05865853,431184,45.5
3/28/2023 12:00,"20,942,728.60","359,379.70",58.27465658,431184,45.5
3/28/2023 13:00,"21,732,002.80","370,614.50",58.63775648,431184,34
3/28/2023 14:00,"23,488,537.30","415,584.60",56.5192678,431184,32.6
3/28/2023 15:00,"24,362,489.00","464,333.70",52.4676305,431184,32.6
3/28/2023 16:00,"24,418,856.70","487,372.30",50.1030869,431184,32.8
3/28/2023 17:00,"24,060,708.80","482,922.50",49.82312649,431184,32.8
3/28/2023 18:00,"20,677,270.40","374,057.10",55.27837969,431179,32.7
3/28/2023 19:00,"16,625,504.40","269,962.70",61.58445,431184,32.8
3/28/2023 20:00,"13,879,161.50","216,831.60",64.00894288,431184,32.7
3/28/2023 21:00,"11,816,763.90","179,156.20",65.95788424,431016,29.8
3/28/2023 22:00,"9,335,483.20","140,803.00",66.30173505,431016,28.5
3/28/2023 23:00,"6,594,705.90","99,816.50",66.06829432,431016,28.7
3/29/2023 0:00,"4,417,713.90","66,354.90",66.5770561,431016,28.4
3/29/2023 1:00,"3,271,150.00","49,504.20",66.07823175,431016,28.4
3/29/2023 2:00,"3,096,967.80","46,977.80",65.92407052,431016,28.4
3/29/2023 3:00,"4,052,460.60","61,216.40",66.19893689,431016,28.6
3/29/2023 4:00,"7,561,440.40","113,764.10",66.46596246,431016,28.5
3/29/2023 5:00,"14,132,547.20","214,067.80",66.01902388,431016,28.5
3/29/2023 6:00,"19,587,973.60","336,973.60",58.12910448,431016,28.5
3/29/2023 7:00,"23,507,814.10","443,503.30",53.00482341,431016,28.5
3/29/2023 8:00,"22,975,572.90","450,022.20",51.05430999,431016,28.5
3/29/2023 9:00,"21,253,392.30","388,246.50",54.74200617,430797,28.6
3/29/2023 10:00,"20,656,865.40","355,807.50",58.05629561,430755,28.6
3/29/2023 11:00,"20,947,218.00","351,937.90",59.51964253,430729,28.6
3/29/2023 12:00,"21,792,947.90","362,883.60",60.05492643,430735,28.6
3/29/2023 13:00,"22,844,857.00","385,441.00",59.2694005,430776,28.6
3/29/2023 14:00,"24,578,791.00","429,298.60",57.25336863,430797,28.6
3/29/2023 15:00,"25,402,281.70","467,217.80",54.3692507,430754,28.6
3/29/2023 16:00,"25,544,077.80","487,527.20",52.39518493,430735,28.6
3/29/2023 17:00,"25,148,657.30","483,916.40",51.96901221,430777,28.6
3/29/2023 18:00,"21,729,959.10","376,458.60",57.72204195,430817,28.6
3/29/2023 19:00,"17,578,900.60","276,370.40",63.60630733,430704,28.6
3/29/2023 20:00,"14,778,790.60","226,529.50",65.24002657,430704,28.6
3/29/2023 21:00,"12,562,377.40","187,462.40",67.01278443,430657,28.6
3/29/2023 22:00,"9,670,241.00","144,231.30",67.04675753,430673,28.6
3/29/2023 23:00,"6,687,987.20","100,351.90",66.64534702,430669,28.6
3/30/2023 0:00,"4,536,651.50","68,417.40",66.30844639,430684,29.4
3/30/2023 1:00,"3,405,729.00","51,617.10",65.98063432,430727,29.4
3/30/2023 2:00,"3,228,751.10","49,134.90",65.71197051,430669,29.4
3/30/2023 3:00,"4,179,001.50","62,997.90",66.33556833,430657,29.4
3/30/2023 4:00,"7,881,093.90","117,626.90",67.00077873,431016,29
3/30/2023 5:00,"14,620,111.60","218,107.80",67.0315853,431011,29
3/30/2023 6:00,"20,227,868.40","340,401.80",59.42350599,431016,29
3/30/2023 7:00,"24,309,931.90","447,469.70",54.32754866,431016,29
3/30/2023 8:00,"24,174,011.10","461,177.10",52.41806477,431016,29.1
3/30/2023 9:00,"22,475,180.50","405,625.80",55.4086562,431016,29.1
3/30/2023 10:00,"22,065,135.60","379,871.30",58.08581907,431016,29.1
3/30/2023 11:00,"22,444,959.60","377,878.00",59.39737058,431016,29.1
3/30/2023 12:00,"23,259,761.80","389,814.20",59.66884172,431016,29.1
3/30/2023 13:00,"24,195,941.60","409,488.40",59.08822228,431016,29.1
3/30/2023 14:00,"25,857,577.50","458,365.20",56.41261051,431006,29.1
3/30/2023 15:00,"26,289,458.40","509,291.60",51.61965836,430768,29.4
3/30/2023 16:00,"26,267,804.70","540,139.60",48.63151063,430700,29.5
3/30/2023 17:00,"25,753,416.00","543,493.20",47.38498292,430659,29.5
3/30/2023 18:00,"23,017,190.10","434,719.90",52.9471738,430670,29.5
3/30/2023 19:00,"19,570,025.10","321,020.50",60.96191707,430655,29.4
3/30/2023 20:00,"16,620,954.60","258,010.90",64.41958305,430587,29.3
3/30/2023 21:00,"14,227,809.50","213,818.90",66.54140256,430638,29.4
3/30/2023 22:00,"11,276,050.20","168,657.90",66.85752758,430624,29.4
3/30/2023 23:00,"7,814,406.80","117,323.80",66.60546965,430633,29.4
3/31/2023 0:00,"5,113,001.30","76,331.30",66.98433408,431255,28.7
3/31/2023 1:00,"3,777,024.50","56,721.90",66.58846936,431271,29
3/31/2023 2:00,"3,487,434.80","52,487.40",66.44327591,431323,29
3/31/2023 3:00,"4,247,675.20","63,580.20",66.80814467,431496,28.9
3/31/2023 4:00,"7,646,859.40","113,439.70",67.40902347,431409,32.8
3/31/2023 5:00,"13,793,936.50","205,388.00",67.16038181,431409,39.4
3/31/2023 6:00,"19,337,942.60","311,198.10",62.14029777,431428,40
3/31/2023 7:00,"23,476,266.70","393,838.80",59.60882143,431480,40.1
3/31/2023 8:00,"23,466,740.90","401,033.30",58.51569159,431512,40.1
3/31/2023 9:00,"22,498,091.20","378,669.60",59.41351299,431490,40.1
3/31/2023 10:00,"22,989,601.50","388,585.10",59.16233407,431532,40.1
3/31/2023 11:00,"23,926,657.80","410,898.10",58.23014952,431506,40.1
3/31/2023 12:00,"24,636,169.30","432,241.90",56.99625441,431291,40.5
3/31/2023 13:00,"25,346,600.10","460,219.10",55.07507207,431266,52.5
3/31/2023 14:00,"26,144,184.70","502,049.00",52.07496619,431245,52.5
3/31/2023 15:00,"26,249,766.10","538,047.60",48.78707033,431276,52.3
3/31/2023 16:00,"25,784,981.30","531,858.40",48.4809139,431276,52
3/31/2023 17:00,"25,418,489.10","505,392.60",50.29454151,431296,52.6
3/31/2023 18:00,"23,470,545.70","420,177.70",55.85861815,431255,52.6
3/31/2023 19:00,"20,548,046.70","333,885.50",61.54219545,431297,52.6
3/31/2023 20:00,"17,996,684.30","280,388.20",64.18488474,431173,52.5
3/31/2023 21:00,"15,922,846.60","238,485.70",66.76646273,431193,52.5
3/31/2023 22:00,"13,265,844.00","197,978.60",67.00645423,431214,52.2
3/31/2023 23:00,"9,791,257.00","146,688.00",66.74886153,430958,52.5
4/1/2023 0:00,"6,832,752.30","102,443.40",66.69782826,431185,56
4/1/2023 1:00,"4,984,152.40","75,138.20",66.33313548,431225,56
4/1/2023 2:00,"4,237,382.40","64,012.60",66.19606765,431226,56
4/1/2023 3:00,"3,884,097.20","58,814.80",66.03945265,430978,55.9
4/1/2023 4:00,"4,718,565.80","71,179.00",66.29154385,431277,55.9
4/1/2023 5:00,"7,079,130.10","105,852.20",66.87749617,431224,55.8
4/1/2023 6:00,"10,859,446.50","163,710.90",66.33306945,431261,55.7
4/1/2023 7:00,"14,939,298.70","226,634.00",65.91817071,431245,55.9
4/1/2023 8:00,"18,741,680.70","288,027.20",65.06913479,431405,56
4/1/2023 9:00,"21,894,559.90","344,504.40",63.55378886,431307,56
4/1/2023 10:00,"23,928,629.90","392,920.60",60.89940283,431281,56
4/1/2023 11:00,"24,956,105.10","427,149.30",58.42478286,431326,55.9
4/1/2023 12:00,"25,317,341.00","448,124.30",56.49624669,431368,55.9
4/1/2023 13:00,"25,290,192.80","455,563.40",55.51410144,431306,55.9
4/1/2023 14:00,"25,264,766.70","458,810.60",55.06578684,431336,55.9
4/1/2023 15:00,"25,077,061.90","454,444.40",55.1818042,431331,56
4/1/2023 16:00,"24,546,725.70","441,319.30",55.62123773,431347,56
4/1/2023 17:00,"23,739,833.70","412,080.40",57.6097133,431351,56
4/1/2023 18:00,"22,177,365.80","367,984.50",60.2671194,431315,56
4/1/2023 19:00,"19,728,920.70","315,055.80",62.62040153,431318,55.9
4/1/2023 20:00,"17,754,791.20","278,084.10",63.84684058,431223,55.9
4/1/2023 21:00,"16,465,610.80","248,332.70",66.30464212,431259,55.9
4/1/2023 22:00,"14,208,493.20","213,432.10",66.57149135,431229,55.8
4/1/2023 23:00,"10,683,824.20","160,257.90",66.66644328,430991,55.8
4/2/2023 0:00,"7,404,823.70","110,901.00",66.76967475,431244,56.1
4/2/2023 1:00,"5,174,330.60","77,628.30",66.6552095,431212,56.2
4/2/2023 2:00,"4,117,989.60","62,015.90",66.40215816,431168,56.2
4/2/2023 3:00,"3,389,658.60","51,321.80",66.04714955,431227,56.2
4/2/2023 4:00,"3,511,513.80","53,098.90",66.13157335,431226,56.1
4/2/2023 5:00,"4,737,110.80","71,129.40",66.59849233,431200,56.1
4/2/2023 6:00,"7,035,520.70","105,008.60",66.99947147,431261,56
4/2/2023 7:00,"9,671,364.60","144,034.80",67.14602721,431260,56.1
4/2/2023 8:00,"13,345,849.00","200,336.60",66.61712837,431266,56.2
4/2/2023 9:00,"17,998,119.60","274,205.80",65.63726807,431256,56.2
